role,condition,left_writer,right_writer,left_filename,right_filename,label,score
selection,cross_same_same,12,154,0012_2.jpg,0154_4.jpg,0,0.0109505225
selection,cross_same_same,12,161,0012_2.jpg,0161_4.jpg,0,-0.17135656
selection,cross_same_same,12,200,0012_2.jpg,0200_4.jpg,0,0.020147063
selection,cross_same_same,12,204,0012_2.jpg,0204_4.jpg,0,-0.18801619
selection,cross_same_same,12,216,0012_2.jpg,0216_4.jpg,0,-0.094931014
selection,cross_same_same,12,219,0012_2.jpg,0219_4.jpg,0,-0.0007996913
selection,cross_same_same,12,224,0012_2.jpg,0224_4.jpg,0,0.113008864
selection,cross_same_same,12,237,0012_2.jpg,0237_4.jpg,0,-0.049408417
selection,cross_same_same,12,239,0012_2.jpg,0239_4.jpg,0,-0.13792557
selection,cross_same_same,12,248,0012_2.jpg,0248_4.jpg,0,0.12386897
selection,cross_same_same,12,266,0012_2.jpg,0266_4.jpg,0,0.052277945
selection,cross_same_same,12,271,0012_2.jpg,0271_4.jpg,0,-0.041058227
selection,cross_same_same,12,279,0012_2.jpg,0279_4.jpg,0,0.029881299
selection,cross_same_same,12,282,0012_2.jpg,0282_4.jpg,0,0.08577844
selection,cross_same_same,15,6,0015_2.jpg,0006_4.jpg,0,0.07000272
selection,cross_same_same,15,12,0015_2.jpg,0012_4.jpg,0,-0.08558085
selection,cross_same_same,15,15,0015_2.jpg,0015_4.jpg,1,0.24151418
selection,cross_same_same,15,18,0015_2.jpg,0018_4.jpg,0,0.10247406
selection,cross_same_same,15,35,0015_2.jpg,0035_4.jpg,0,0.09429896
selection,cross_same_same,15,42,0015_2.jpg,0042_4.jpg,0,0.0012889784
selection,cross_same_same,15,43,0015_2.jpg,0043_4.jpg,0,0.004829347
selection,cross_same_same,15,60,0015_2.jpg,0060_4.jpg,0,-0.22826093
selection,cross_same_same,15,66,0015_2.jpg,0066_4.jpg,0,0.06449868
selection,cross_same_same,15,67,0015_2.jpg,0067_4.jpg,0,0.06640291
selection,cross_same_same,15,79,0015_2.jpg,0079_4.jpg,0,-0.03335239
selection,cross_same_same,15,86,0015_2.jpg,0086_4.jpg,0,0.026182875
selection,cross_same_same,15,87,0015_2.jpg,0087_4.jpg,0,0.018761452
selection,cross_same_same,15,89,0015_2.jpg,0089_4.jpg,0,-0.10260865
selection,cross_same_same,15,91,0015_2.jpg,0091_4.jpg,0,0.03822318
selection,cross_same_same,15,93,0015_2.jpg,0093_4.jpg,0,0.21087143
selection,cross_same_same,15,106,0015_2.jpg,0106_4.jpg,0,-0.040809866
selection,cross_same_same,15,109,0015_2.jpg,0109_4.jpg,0,-0.09431073
selection,cross_same_same,15,114,0015_2.jpg,0114_4.jpg,0,-0.25378248
selection,cross_same_same,15,130,0015_2.jpg,0130_4.jpg,0,-0.13809934
selection,cross_same_same,15,132,0015_2.jpg,0132_4.jpg,0,0.107606016
selection,cross_same_same,15,148,0015_2.jpg,0148_4.jpg,0,0.016891785
selection,cross_same_same,15,154,0015_2.jpg,0154_4.jpg,0,0.018583536
selection,cross_same_same,15,161,0015_2.jpg,0161_4.jpg,0,0.17581642
selection,cross_same_same,15,200,0015_2.jpg,0200_4.jpg,0,0.1658325
selection,cross_same_same,15,204,0015_2.jpg,0204_4.jpg,0,0.04502919
selection,cross_same_same,15,216,0015_2.jpg,0216_4.jpg,0,0.12169206
selection,cross_same_same,15,219,0015_2.jpg,0219_4.jpg,0,-0.038738873
selection,cross_same_same,15,224,0015_2.jpg,0224_4.jpg,0,-0.09521201
selection,cross_same_same,15,237,0015_2.jpg,0237_4.jpg,0,0.033587135
selection,cross_same_same,15,239,0015_2.jpg,0239_4.jpg,0,-0.029315662
selection,cross_same_same,15,248,0015_2.jpg,0248_4.jpg,0,-0.08046164
selection,cross_same_same,15,266,0015_2.jpg,0266_4.jpg,0,-0.06903109
selection,cross_same_same,15,271,0015_2.jpg,0271_4.jpg,0,-0.17132011
selection,cross_same_same,15,279,0015_2.jpg,0279_4.jpg,0,0.07784221
selection,cross_same_same,15,282,0015_2.jpg,0282_4.jpg,0,-0.0072353687
selection,cross_same_same,18,6,0018_2.jpg,0006_4.jpg,0,0.16548938
selection,cross_same_same,18,12,0018_2.jpg,0012_4.jpg,0,-0.19498883
selection,cross_same_same,18,15,0018_2.jpg,0015_4.jpg,0,-0.046089392
selection,cross_same_same,18,18,0018_2.jpg,0018_4.jpg,1,0.54035515
selection,cross_same_same,18,35,0018_2.jpg,0035_4.jpg,0,-0.1587149
selection,cross_same_same,18,42,0018_2.jpg,0042_4.jpg,0,-0.15014823
selection,cross_same_same,18,43,0018_2.jpg,0043_4.jpg,0,-0.03664295
selection,cross_same_same,18,60,0018_2.jpg,0060_4.jpg,0,-0.0792596
selection,cross_same_same,18,66,0018_2.jpg,0066_4.jpg,0,0.22403288
selection,cross_same_same,18,67,0018_2.jpg,0067_4.jpg,0,-0.11956905
selection,cross_same_same,18,79,0018_2.jpg,0079_4.jpg,0,-0.031445928
selection,cross_same_same,18,86,0018_2.jpg,0086_4.jpg,0,-0.2511499
selection,cross_same_same,18,87,0018_2.jpg,0087_4.jpg,0,0.057122163
selection,cross_same_same,18,89,0018_2.jpg,0089_4.jpg,0,-0.3820744
selection,cross_same_same,18,91,0018_2.jpg,0091_4.jpg,0,-0.038665995
selection,cross_same_same,18,93,0018_2.jpg,0093_4.jpg,0,-0.08587013
selection,cross_same_same,18,106,0018_2.jpg,0106_4.jpg,0,-0.09694455
selection,cross_same_same,18,109,0018_2.jpg,0109_4.jpg,0,-0.041668102
selection,cross_same_same,18,114,0018_2.jpg,0114_4.jpg,0,-0.11425059
selection,cross_same_same,18,130,0018_2.jpg,0130_4.jpg,0,-0.030321725
selection,cross_same_same,18,132,0018_2.jpg,0132_4.jpg,0,0.20346595
selection,cross_same_same,18,148,0018_2.jpg,0148_4.jpg,0,0.26785684
selection,cross_same_same,18,154,0018_2.jpg,0154_4.jpg,0,-0.010945328
selection,cross_same_same,18,161,0018_2.jpg,0161_4.jpg,0,-0.030275315
selection,cross_same_same,18,200,0018_2.jpg,0200_4.jpg,0,0.18013445
selection,cross_same_same,18,204,0018_2.jpg,0204_4.jpg,0,0.2889348
selection,cross_same_same,18,216,0018_2.jpg,0216_4.jpg,0,0.18903524
selection,cross_same_same,18,219,0018_2.jpg,0219_4.jpg,0,-0.12291447
selection,cross_same_same,18,224,0018_2.jpg,0224_4.jpg,0,-0.22002396
selection,cross_same_same,18,237,0018_2.jpg,0237_4.jpg,0,-0.096325025
selection,cross_same_same,18,239,0018_2.jpg,0239_4.jpg,0,-0.037999526
selection,cross_same_same,18,248,0018_2.jpg,0248_4.jpg,0,0.15374881
selection,cross_same_same,18,266,0018_2.jpg,0266_4.jpg,0,-0.00669601
selection,cross_same_same,18,271,0018_2.jpg,0271_4.jpg,0,0.008109078
selection,cross_same_same,18,279,0018_2.jpg,0279_4.jpg,0,-0.1173874
selection,cross_same_same,18,282,0018_2.jpg,0282_4.jpg,0,0.010631759
selection,cross_same_same,35,6,0035_2.jpg,0006_4.jpg,0,-0.043169014
selection,cross_same_same,35,12,0035_2.jpg,0012_4.jpg,0,0.17429729
selection,cross_same_same,35,15,0035_2.jpg,0015_4.jpg,0,0.115447626
selection,cross_same_same,35,18,0035_2.jpg,0018_4.jpg,0,-0.2511335
selection,cross_same_same,35,35,0035_2.jpg,0035_4.jpg,1,0.4395759
selection,cross_same_same,35,42,0035_2.jpg,0042_4.jpg,0,-0.13111536
selection,cross_same_same,35,43,0035_2.jpg,0043_4.jpg,0,0.17795078
selection,cross_same_same,35,60,0035_2.jpg,0060_4.jpg,0,0.09731257
selection,cross_same_same,35,66,0035_2.jpg,0066_4.jpg,0,0.03118683
selection,cross_same_same,35,67,0035_2.jpg,0067_4.jpg,0,0.13783503
selection,cross_same_same,35,79,0035_2.jpg,0079_4.jpg,0,0.06725361
selection,cross_same_same,35,86,0035_2.jpg,0086_4.jpg,0,0.2927239
selection,cross_same_same,35,87,0035_2.jpg,0087_4.jpg,0,-0.04089382
selection,cross_same_same,35,89,0035_2.jpg,0089_4.jpg,0,0.22159275
selection,cross_same_same,35,91,0035_2.jpg,0091_4.jpg,0,-0.040117964
selection,cross_same_same,35,93,0035_2.jpg,0093_4.jpg,0,-0.011823639
selection,cross_same_same,35,106,0035_2.jpg,0106_4.jpg,0,0.11987912
selection,cross_same_same,35,109,0035_2.jpg,0109_4.jpg,0,0.09240718
selection,cross_same_same,35,114,0035_2.jpg,0114_4.jpg,0,0.026947608
selection,cross_same_same,35,130,0035_2.jpg,0130_4.jpg,0,-0.056573495
selection,cross_same_same,35,132,0035_2.jpg,0132_4.jpg,0,0.09253411
selection,cross_same_same,35,148,0035_2.jpg,0148_4.jpg,0,0.05189788
selection,cross_same_same,35,154,0035_2.jpg,0154_4.jpg,0,-0.13893004
selection,cross_same_same,35,161,0035_2.jpg,0161_4.jpg,0,0.06665382
selection,cross_same_same,35,200,0035_2.jpg,0200_4.jpg,0,-0.15099946
selection,cross_same_same,35,204,0035_2.jpg,0204_4.jpg,0,-0.1549299
selection,cross_same_same,35,216,0035_2.jpg,0216_4.jpg,0,0.03566377
selection,cross_same_same,35,219,0035_2.jpg,0219_4.jpg,0,0.046752736
selection,cross_same_same,35,224,0035_2.jpg,0224_4.jpg,0,0.23113324
selection,cross_same_same,35,237,0035_2.jpg,0237_4.jpg,0,-0.0016024839
selection,cross_same_same,35,239,0035_2.jpg,0239_4.jpg,0,0.079784155
selection,cross_same_same,35,248,0035_2.jpg,0248_4.jpg,0,0.19059499
selection,cross_same_same,35,266,0035_2.jpg,0266_4.jpg,0,0.12089403
selection,cross_same_same,35,271,0035_2.jpg,0271_4.jpg,0,0.021328744
selection,cross_same_same,35,279,0035_2.jpg,0279_4.jpg,0,-0.08273243
selection,cross_same_same,35,282,0035_2.jpg,0282_4.jpg,0,0.069082014
selection,cross_same_same,42,6,0042_2.jpg,0006_4.jpg,0,0.10944351
selection,cross_same_same,42,12,0042_2.jpg,0012_4.jpg,0,-0.29217756
selection,cross_same_same,42,15,0042_2.jpg,0015_4.jpg,0,-0.15083954
selection,cross_same_same,42,18,0042_2.jpg,0018_4.jpg,0,0.23205163
selection,cross_same_same,42,35,0042_2.jpg,0035_4.jpg,0,0.06206113
selection,cross_same_same,42,42,0042_2.jpg,0042_4.jpg,1,0.041223105
selection,cross_same_same,42,43,0042_2.jpg,0043_4.jpg,0,0.15448675
selection,cross_same_same,42,60,0042_2.jpg,0060_4.jpg,0,-0.16590703
selection,cross_same_same,42,66,0042_2.jpg,0066_4.jpg,0,0.1571115
selection,cross_same_same,42,67,0042_2.jpg,0067_4.jpg,0,-0.21133897
selection,cross_same_same,42,79,0042_2.jpg,0079_4.jpg,0,0.08586614
selection,cross_same_same,42,86,0042_2.jpg,0086_4.jpg,0,0.02113414
selection,cross_same_same,42,87,0042_2.jpg,0087_4.jpg,0,-0.079236135
selection,cross_same_same,42,89,0042_2.jpg,0089_4.jpg,0,-0.16265255
selection,cross_same_same,42,91,0042_2.jpg,0091_4.jpg,0,-0.09660566
selection,cross_same_same,42,93,0042_2.jpg,0093_4.jpg,0,0.06037727
selection,cross_same_same,42,106,0042_2.jpg,0106_4.jpg,0,-0.29323098
selection,cross_same_same,42,109,0042_2.jpg,0109_4.jpg,0,-0.24668916
selection,cross_same_same,42,114,0042_2.jpg,0114_4.jpg,0,-0.08990437
selection,cross_same_same,42,130,0042_2.jpg,0130_4.jpg,0,0.09906747
selection,cross_same_same,42,132,0042_2.jpg,0132_4.jpg,0,0.06406587
selection,cross_same_same,42,148,0042_2.jpg,0148_4.jpg,0,0.1376673
selection,cross_same_same,42,154,0042_2.jpg,0154_4.jpg,0,-0.04743735
selection,cross_same_same,42,161,0042_2.jpg,0161_4.jpg,0,-0.053110234
selection,cross_same_same,42,200,0042_2.jpg,0200_4.jpg,0,-0.03566272
selection,cross_same_same,42,204,0042_2.jpg,0204_4.jpg,0,0.33592278
selection,cross_same_same,42,216,0042_2.jpg,0216_4.jpg,0,0.038576454
selection,cross_same_same,42,219,0042_2.jpg,0219_4.jpg,0,0.004185561
selection,cross_same_same,42,224,0042_2.jpg,0224_4.jpg,0,-0.1906829
selection,cross_same_same,42,237,0042_2.jpg,0237_4.jpg,0,-0.24067973
selection,cross_same_same,42,239,0042_2.jpg,0239_4.jpg,0,0.0942076
selection,cross_same_same,42,248,0042_2.jpg,0248_4.jpg,0,-0.06413715
selection,cross_same_same,42,266,0042_2.jpg,0266_4.jpg,0,0.09221046
selection,cross_same_same,42,271,0042_2.jpg,0271_4.jpg,0,0.06459436
selection,cross_same_same,42,279,0042_2.jpg,0279_4.jpg,0,0.15998295
selection,cross_same_same,42,282,0042_2.jpg,0282_4.jpg,0,-0.20192346
selection,cross_same_same,43,6,0043_2.jpg,0006_4.jpg,0,-0.050994188
selection,cross_same_same,43,12,0043_2.jpg,0012_4.jpg,0,-0.0043227407
selection,cross_same_same,43,15,0043_2.jpg,0015_4.jpg,0,0.032007955
selection,cross_same_same,43,18,0043_2.jpg,0018_4.jpg,0,-0.005669549
selection,cross_same_same,43,35,0043_2.jpg,0035_4.jpg,0,0.28068644
selection,cross_same_same,43,42,0043_2.jpg,0042_4.jpg,0,0.24655432
selection,cross_same_same,43,43,0043_2.jpg,0043_4.jpg,1,0.11280727
selection,cross_same_same,43,60,0043_2.jpg,0060_4.jpg,0,-0.29975086
selection,cross_same_same,43,66,0043_2.jpg,0066_4.jpg,0,-0.08958914
selection,cross_same_same,43,67,0043_2.jpg,0067_4.jpg,0,-0.15515706
selection,cross_same_same,43,79,0043_2.jpg,0079_4.jpg,0,-0.18804023
selection,cross_same_same,43,86,0043_2.jpg,0086_4.jpg,0,0.092596784
selection,cross_same_same,43,87,0043_2.jpg,0087_4.jpg,0,0.00933145
selection,cross_same_same,43,89,0043_2.jpg,0089_4.jpg,0,0.010034591
selection,cross_same_same,43,91,0043_2.jpg,0091_4.jpg,0,0.09803642
selection,cross_same_same,43,93,0043_2.jpg,0093_4.jpg,0,0.27131474
selection,cross_same_same,43,106,0043_2.jpg,0106_4.jpg,0,-0.060456175
selection,cross_same_same,43,109,0043_2.jpg,0109_4.jpg,0,-0.1792033
selection,cross_same_same,43,114,0043_2.jpg,0114_4.jpg,0,-0.09960253
selection,cross_same_same,43,130,0043_2.jpg,0130_4.jpg,0,-0.13992023
selection,cross_same_same,43,132,0043_2.jpg,0132_4.jpg,0,-0.10930124
selection,cross_same_same,43,148,0043_2.jpg,0148_4.jpg,0,0.11720331
selection,cross_same_same,43,154,0043_2.jpg,0154_4.jpg,0,0.104867294
selection,cross_same_same,43,161,0043_2.jpg,0161_4.jpg,0,0.05247346
selection,cross_same_same,43,200,0043_2.jpg,0200_4.jpg,0,-0.062339593
selection,cross_same_same,43,204,0043_2.jpg,0204_4.jpg,0,-0.0026646033
selection,cross_same_same,43,216,0043_2.jpg,0216_4.jpg,0,-0.029452853
selection,cross_same_same,43,219,0043_2.jpg,0219_4.jpg,0,0.30695462
selection,cross_same_same,43,224,0043_2.jpg,0224_4.jpg,0,0.09903909
selection,cross_same_same,43,237,0043_2.jpg,0237_4.jpg,0,-0.009377621
selection,cross_same_same,43,239,0043_2.jpg,0239_4.jpg,0,-0.015942547
selection,cross_same_same,43,248,0043_2.jpg,0248_4.jpg,0,-0.11474294
selection,cross_same_same,43,266,0043_2.jpg,0266_4.jpg,0,-0.10186255
selection,cross_same_same,43,271,0043_2.jpg,0271_4.jpg,0,-0.19763923
selection,cross_same_same,43,279,0043_2.jpg,0279_4.jpg,0,0.13616812
selection,cross_same_same,43,282,0043_2.jpg,0282_4.jpg,0,-0.032220833
selection,cross_same_same,60,6,0060_2.jpg,0006_4.jpg,0,0.09168491
selection,cross_same_same,60,12,0060_2.jpg,0012_4.jpg,0,-0.07559988
selection,cross_same_same,60,15,0060_2.jpg,0015_4.jpg,0,0.0034299493
selection,cross_same_same,60,18,0060_2.jpg,0018_4.jpg,0,-0.12847766
selection,cross_same_same,60,35,0060_2.jpg,0035_4.jpg,0,-0.2181644
selection,cross_same_same,60,42,0060_2.jpg,0042_4.jpg,0,-0.078500584
selection,cross_same_same,60,43,0060_2.jpg,0043_4.jpg,0,-0.086466126
selection,cross_same_same,60,60,0060_2.jpg,0060_4.jpg,1,0.11798136
selection,cross_same_same,60,66,0060_2.jpg,0066_4.jpg,0,-0.18153101
selection,cross_same_same,60,67,0060_2.jpg,0067_4.jpg,0,-0.018052807
selection,cross_same_same,60,79,0060_2.jpg,0079_4.jpg,0,0.05836553
selection,cross_same_same,60,86,0060_2.jpg,0086_4.jpg,0,-0.29716054
selection,cross_same_same,60,87,0060_2.jpg,0087_4.jpg,0,-0.14820597
selection,cross_same_same,60,89,0060_2.jpg,0089_4.jpg,0,0.07292325
selection,cross_same_same,60,91,0060_2.jpg,0091_4.jpg,0,0.021602474
selection,cross_same_same,60,93,0060_2.jpg,0093_4.jpg,0,-0.020078748
selection,cross_same_same,60,106,0060_2.jpg,0106_4.jpg,0,0.08506748
selection,cross_same_same,60,109,0060_2.jpg,0109_4.jpg,0,0.19407311
selection,cross_same_same,60,114,0060_2.jpg,0114_4.jpg,0,0.1438052
selection,cross_same_same,60,130,0060_2.jpg,0130_4.jpg,0,-0.05735634
selection,cross_same_same,60,132,0060_2.jpg,0132_4.jpg,0,-0.102330334
selection,cross_same_same,60,148,0060_2.jpg,0148_4.jpg,0,-0.19974336
selection,cross_same_same,60,154,0060_2.jpg,0154_4.jpg,0,-0.024678556
selection,cross_same_same,60,161,0060_2.jpg,0161_4.jpg,0,0.027202167
selection,cross_same_same,60,200,0060_2.jpg,0200_4.jpg,0,0.09931624
selection,cross_same_same,60,204,0060_2.jpg,0204_4.jpg,0,-0.110607006
selection,cross_same_same,60,216,0060_2.jpg,0216_4.jpg,0,-0.05814477
selection,cross_same_same,60,219,0060_2.jpg,0219_4.jpg,0,-0.035890255
selection,cross_same_same,60,224,0060_2.jpg,0224_4.jpg,0,-0.11711189
selection,cross_same_same,60,237,0060_2.jpg,0237_4.jpg,0,-0.014787812
selection,cross_same_same,60,239,0060_2.jpg,0239_4.jpg,0,0.090490125
selection,cross_same_same,60,248,0060_2.jpg,0248_4.jpg,0,0.05200025
selection,cross_same_same,60,266,0060_2.jpg,0266_4.jpg,0,-0.017733967
selection,cross_same_same,60,271,0060_2.jpg,0271_4.jpg,0,0.0011652038
selection,cross_same_same,60,279,0060_2.jpg,0279_4.jpg,0,-0.0030998038
selection,cross_same_same,60,282,0060_2.jpg,0282_4.jpg,0,0.05108863
selection,cross_same_same,66,6,0066_2.jpg,0006_4.jpg,0,0.074959
selection,cross_same_same,66,12,0066_2.jpg,0012_4.jpg,0,0.1799368
selection,cross_same_same,66,15,0066_2.jpg,0015_4.jpg,0,0.03769149
selection,cross_same_same,66,18,0066_2.jpg,0018_4.jpg,0,0.030006185
selection,cross_same_same,66,35,0066_2.jpg,0035_4.jpg,0,0.09816135
selection,cross_same_same,66,42,0066_2.jpg,0042_4.jpg,0,0.07333754
selection,cross_same_same,66,43,0066_2.jpg,0043_4.jpg,0,0.012595039
selection,cross_same_same,66,60,0066_2.jpg,0060_4.jpg,0,0.010319572
selection,cross_same_same,66,66,0066_2.jpg,0066_4.jpg,1,0.1358904
selection,cross_same_same,66,67,0066_2.jpg,0067_4.jpg,0,0.23496383
selection,cross_same_same,66,79,0066_2.jpg,0079_4.jpg,0,-0.059263498
selection,cross_same_same,66,86,0066_2.jpg,0086_4.jpg,0,-0.01972738
selection,cross_same_same,66,87,0066_2.jpg,0087_4.jpg,0,-0.09042035
selection,cross_same_same,66,89,0066_2.jpg,0089_4.jpg,0,-0.08346909
selection,cross_same_same,66,91,0066_2.jpg,0091_4.jpg,0,-0.12331685
selection,cross_same_same,66,93,0066_2.jpg,0093_4.jpg,0,0.10329804
selection,cross_same_same,66,106,0066_2.jpg,0106_4.jpg,0,0.18940201
selection,cross_same_same,66,109,0066_2.jpg,0109_4.jpg,0,0.10960133
selection,cross_same_same,66,114,0066_2.jpg,0114_4.jpg,0,-0.040838655
selection,cross_same_same,66,130,0066_2.jpg,0130_4.jpg,0,-0.06824793
selection,cross_same_same,66,132,0066_2.jpg,0132_4.jpg,0,-0.038185462
selection,cross_same_same,66,148,0066_2.jpg,0148_4.jpg,0,-0.024820404
selection,cross_same_same,66,154,0066_2.jpg,0154_4.jpg,0,-0.08321354
selection,cross_same_same,66,161,0066_2.jpg,0161_4.jpg,0,-0.07167333
selection,cross_same_same,66,200,0066_2.jpg,0200_4.jpg,0,0.045477502
selection,cross_same_same,66,204,0066_2.jpg,0204_4.jpg,0,-0.16867569
selection,cross_same_same,66,216,0066_2.jpg,0216_4.jpg,0,0.01854556
selection,cross_same_same,66,219,0066_2.jpg,0219_4.jpg,0,-0.080742806
selection,cross_same_same,66,224,0066_2.jpg,0224_4.jpg,0,0.094648
selection,cross_same_same,66,237,0066_2.jpg,0237_4.jpg,0,0.07161968
selection,cross_same_same,66,239,0066_2.jpg,0239_4.jpg,0,-0.14509131
selection,cross_same_same,66,248,0066_2.jpg,0248_4.jpg,0,0.10576262
selection,cross_same_same,66,266,0066_2.jpg,0266_4.jpg,0,0.07500532
selection,cross_same_same,66,271,0066_2.jpg,0271_4.jpg,0,-0.13795257
selection,cross_same_same,66,279,0066_2.jpg,0279_4.jpg,0,-0.055105343
selection,cross_same_same,66,282,0066_2.jpg,0282_4.jpg,0,0.010690405
selection,cross_same_same,67,6,0067_2.jpg,0006_4.jpg,0,-0.11133348
selection,cross_same_same,67,12,0067_2.jpg,0012_4.jpg,0,0.09049752
selection,cross_same_same,67,15,0067_2.jpg,0015_4.jpg,0,0.0251535
selection,cross_same_same,67,18,0067_2.jpg,0018_4.jpg,0,0.20411636
selection,cross_same_same,67,35,0067_2.jpg,0035_4.jpg,0,-0.06963692
selection,cross_same_same,67,42,0067_2.jpg,0042_4.jpg,0,-0.0084169395
selection,cross_same_same,67,43,0067_2.jpg,0043_4.jpg,0,-0.31067732
selection,cross_same_same,67,60,0067_2.jpg,0060_4.jpg,0,0.026657581
selection,cross_same_same,67,66,0067_2.jpg,0066_4.jpg,0,0.030241871
selection,cross_same_same,67,67,0067_2.jpg,0067_4.jpg,1,0.20429052
selection,cross_same_same,67,79,0067_2.jpg,0079_4.jpg,0,-0.0031296387
selection,cross_same_same,67,86,0067_2.jpg,0086_4.jpg,0,-0.07830044
selection,cross_same_same,67,87,0067_2.jpg,0087_4.jpg,0,0.039686196
selection,cross_same_same,67,89,0067_2.jpg,0089_4.jpg,0,-0.21307349
selection,cross_same_same,67,91,0067_2.jpg,0091_4.jpg,0,0.17831679
selection,cross_same_same,67,93,0067_2.jpg,0093_4.jpg,0,0.19864966
selection,cross_same_same,67,106,0067_2.jpg,0106_4.jpg,0,0.15030727
selection,cross_same_same,67,109,0067_2.jpg,0109_4.jpg,0,0.026979573
selection,cross_same_same,67,114,0067_2.jpg,0114_4.jpg,0,-0.23493353
selection,cross_same_same,67,130,0067_2.jpg,0130_4.jpg,0,0.010083424
selection,cross_same_same,67,132,0067_2.jpg,0132_4.jpg,0,0.021488082
selection,cross_same_same,67,148,0067_2.jpg,0148_4.jpg,0,-0.009561243
selection,cross_same_same,67,154,0067_2.jpg,0154_4.jpg,0,-0.12046292
selection,cross_same_same,67,161,0067_2.jpg,0161_4.jpg,0,-0.0074786674
selection,cross_same_same,67,200,0067_2.jpg,0200_4.jpg,0,0.37287325
selection,cross_same_same,67,204,0067_2.jpg,0204_4.jpg,0,0.23629667
selection,cross_same_same,67,216,0067_2.jpg,0216_4.jpg,0,-0.017867424
selection,cross_same_same,67,219,0067_2.jpg,0219_4.jpg,0,-0.2038732
selection,cross_same_same,67,224,0067_2.jpg,0224_4.jpg,0,-0.10055661
selection,cross_same_same,67,237,0067_2.jpg,0237_4.jpg,0,0.017058576
selection,cross_same_same,67,239,0067_2.jpg,0239_4.jpg,0,0.05879874
selection,cross_same_same,67,248,0067_2.jpg,0248_4.jpg,0,-0.13117948
selection,cross_same_same,67,266,0067_2.jpg,0266_4.jpg,0,-0.11573681
selection,cross_same_same,67,271,0067_2.jpg,0271_4.jpg,0,-0.13304728
selection,cross_same_same,67,279,0067_2.jpg,0279_4.jpg,0,-0.23043518
selection,cross_same_same,67,282,0067_2.jpg,0282_4.jpg,0,0.06753074
selection,cross_same_same,79,6,0079_2.jpg,0006_4.jpg,0,0.11738047
selection,cross_same_same,79,12,0079_2.jpg,0012_4.jpg,0,-0.016099643
selection,cross_same_same,79,15,0079_2.jpg,0015_4.jpg,0,0.120562494
selection,cross_same_same,79,18,0079_2.jpg,0018_4.jpg,0,0.054795973
selection,cross_same_same,79,35,0079_2.jpg,0035_4.jpg,0,-0.009096203
selection,cross_same_same,79,42,0079_2.jpg,0042_4.jpg,0,-0.0043202285
selection,cross_same_same,79,43,0079_2.jpg,0043_4.jpg,0,-0.12698273
selection,cross_same_same,79,60,0079_2.jpg,0060_4.jpg,0,0.15231383
selection,cross_same_same,79,66,0079_2.jpg,0066_4.jpg,0,0.039124176
selection,cross_same_same,79,67,0079_2.jpg,0067_4.jpg,0,0.03513878
selection,cross_same_same,79,79,0079_2.jpg,0079_4.jpg,1,0.5789891
selection,cross_same_same,79,86,0079_2.jpg,0086_4.jpg,0,-0.1290893
selection,cross_same_same,79,87,0079_2.jpg,0087_4.jpg,0,-0.16568685
selection,cross_same_same,79,89,0079_2.jpg,0089_4.jpg,0,-0.13760118
selection,cross_same_same,79,91,0079_2.jpg,0091_4.jpg,0,-0.12682778
selection,cross_same_same,79,93,0079_2.jpg,0093_4.jpg,0,-0.042240642
selection,cross_same_same,79,106,0079_2.jpg,0106_4.jpg,0,0.020021506
selection,cross_same_same,79,109,0079_2.jpg,0109_4.jpg,0,-0.092769146
selection,cross_same_same,79,114,0079_2.jpg,0114_4.jpg,0,0.031100634
selection,cross_same_same,79,130,0079_2.jpg,0130_4.jpg,0,0.254638
selection,cross_same_same,79,132,0079_2.jpg,0132_4.jpg,0,0.01540894
selection,cross_same_same,79,148,0079_2.jpg,0148_4.jpg,0,-0.031026091
selection,cross_same_same,79,154,0079_2.jpg,0154_4.jpg,0,-0.08179661
selection,cross_same_same,79,161,0079_2.jpg,0161_4.jpg,0,0.06507458
selection,cross_same_same,79,200,0079_2.jpg,0200_4.jpg,0,0.041799612
selection,cross_same_same,79,204,0079_2.jpg,0204_4.jpg,0,0.0837079
selection,cross_same_same,79,216,0079_2.jpg,0216_4.jpg,0,-0.023604846
selection,cross_same_same,79,219,0079_2.jpg,0219_4.jpg,0,-0.23075196
selection,cross_same_same,79,224,0079_2.jpg,0224_4.jpg,0,-0.1870286
selection,cross_same_same,79,237,0079_2.jpg,0237_4.jpg,0,0.028629398
selection,cross_same_same,79,239,0079_2.jpg,0239_4.jpg,0,0.06760037
selection,cross_same_same,79,248,0079_2.jpg,0248_4.jpg,0,0.2104418
selection,cross_same_same,79,266,0079_2.jpg,0266_4.jpg,0,-0.14626525
selection,cross_same_same,79,271,0079_2.jpg,0271_4.jpg,0,0.09714966
selection,cross_same_same,79,279,0079_2.jpg,0279_4.jpg,0,0.09477377
selection,cross_same_same,79,282,0079_2.jpg,0282_4.jpg,0,0.047546342
selection,cross_same_same,86,6,0086_2.jpg,0006_4.jpg,0,0.0070631243
selection,cross_same_same,86,12,0086_2.jpg,0012_4.jpg,0,0.1937913
selection,cross_same_same,86,15,0086_2.jpg,0015_4.jpg,0,-0.0810831
selection,cross_same_same,86,18,0086_2.jpg,0018_4.jpg,0,0.15847181
selection,cross_same_same,86,35,0086_2.jpg,0035_4.jpg,0,0.15149234
selection,cross_same_same,86,42,0086_2.jpg,0042_4.jpg,0,0.30730304
